"Sample_ID","Intervention","Type","ShiftStartTime","SampleNumber","PostIntervention","Hygiene1","Hygiene2","Hygiene3","Hygiene4","TeatN","TeatS","TeatR","TeatVR","KickOffs","Sample_Notes","MicroTests_ID","Sample","Test","Rep1","Rep2","Rep3","Rep4","Rep5","Rep6","Rep7","Rep8","Rep9","Rep10","Calculated_Average","Interventions_ID","Visit","Farm","SamplingStartDate","TrainingDate","SamplingEndDate","PredipType","PostdipType","Bleach","Detergent","Dry","Farms_ID","MilkingTimes","FarmID","MicroTests_Notes","DayFromTraining","SamplingDay"
397,13,"BTM",3/31/2018 9:00:00,"7","No",,,,,,,,,,,1184,397,"TSC",0.00,2.00,3.00,1.00,2.00,0.00,5.00,0.00,3.00,3.00,1.90,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
398,13,"BTM",3/31/2018 17:00:00,"8","No",,,,,,,,,,,1185,398,"TSC",1.00,2.00,0.00,1.00,2.00,3.00,0.00,5.00,2.00,1.00,1.70,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
399,13,"BTM",4/1/2018 1:00:00,"9","No",,,,,,,,,,,1186,399,"TSC",5.00,1.00,2.00,2.00,3.00,3.00,4.00,5.00,1.00,1.00,2.70,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
400,13,"BTM",4/2/2018 9:00:00,"10","No",78,174,24,1,487,303,199,96,11,,1187,400,"TSC",3.00,2.00,2.00,2.00,5.00,2.00,0.00,0.00,0.00,3.00,1.90,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
401,13,"BTM",4/2/2018 17:00:00,"11","No",22,238,35,4,329,548,163,67,25,,1188,401,"TSC",1.00,0.00,0.00,2.00,2.00,2.00,1.00,3.00,2.00,1.00,1.40,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
402,13,"BTM",4/3/2018 1:00:00,"12","No",103,123,11,2,188,328,91,37,10,,1189,402,"TSC",5.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.80,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
403,13,"Towel",3/27/2018 9:00:00,"1","No",,,,,,,,,,,1190,403,"TSC",1.00,1.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
404,13,"Towel",3/29/2018 9:00:00,"2","No",,,,,,,,,,,1191,404,"TSC",2.00,1.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
405,13,"Towel",3/31/2018 9:00:00,"3","No",,,,,,,,,,,1192,405,"TSC",8.00,10.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
406,13,"Towel",4/2/2018 9:00:00,"4","No",78,174,24,1,487,303,199,96,11,,1193,406,"TSC",4.00,7.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
391,13,"BTM",3/27/2018 9:00:00,"1","No",,,,,,,,,,,1194,391,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
392,13,"BTM",3/27/2018 17:00:00,"2","No",,,,,,,,,,,1195,392,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
393,13,"BTM",3/28/2018 1:00:00,"3","No",,,,,,,,,,,1196,393,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
394,13,"BTM",3/29/2018 9:00:00,"4","No",,,,,,,,,,,1197,394,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
395,13,"BTM",3/29/2018 17:00:00,"5","No",,,,,,,,,,,1198,395,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
396,13,"BTM",3/30/2018 1:00:00,"6","No",,,,,,,,,,,1199,396,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
397,13,"BTM",3/31/2018 9:00:00,"7","No",,,,,,,,,,,1200,397,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
398,13,"BTM",3/31/2018 17:00:00,"8","No",,,,,,,,,,,1201,398,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
399,13,"BTM",4/1/2018 1:00:00,"9","No",,,,,,,,,,,1202,399,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
400,13,"BTM",4/2/2018 9:00:00,"10","No",78,174,24,1,487,303,199,96,11,,1203,400,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
401,13,"BTM",4/2/2018 17:00:00,"11","No",22,238,35,4,329,548,163,67,25,,1204,401,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
402,13,"BTM",4/3/2018 1:00:00,"12","No",103,123,11,2,188,328,91,37,10,,1205,402,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
403,13,"Towel",3/27/2018 9:00:00,"1","No",,,,,,,,,,,1206,403,"PSC",0.00,0.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-4,1
404,13,"Towel",3/29/2018 9:00:00,"2","No",,,,,,,,,,,1207,404,"PSC",0.00,0.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-3,2
405,13,"Towel",3/31/2018 9:00:00,"3","No",,,,,,,,,,,1208,405,"PSC",0.00,0.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-2,3
406,13,"Towel",4/2/2018 9:00:00,"4","No",78,174,24,1,487,303,199,96,11,,1209,406,"PSC",0.00,0.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,-1,4
407,13,"BTM",4/3/2018 17:00:00,"13","Yes",20,207,42,0,386,518,126,26,22,,1210,407,"MSC",0.00,1.00,2.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00,0.80,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
408,13,"BTM",4/4/2018 1:00:00,"14","Yes",86,141,18,1,498,338,101,43,10,,1211,408,"MSC",2.00,1.00,2.00,1.00,0.00,1.00,2.00,2.00,2.00,1.00,1.40,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
409,13,"BTM",4/4/2018 1:00:00,"15","Yes",86,141,18,1,498,338,101,43,10,,1212,409,"MSC",0.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,1.00,0.70,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
410,13,"BTM",4/5/2018 9:00:00,"16","Yes",,,,,,,,,,,1213,410,"MSC",1.00,0.00,4.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.90,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
411,13,"BTM",4/5/2018 17:00:00,"17","Yes",,,,,,,,,,,1214,411,"MSC",3.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,2.00,0.00,1.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
412,13,"BTM",4/6/2018 1:00:00,"18","Yes",,,,,,,,,,,1215,412,"MSC",4.00,0.00,3.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,1.20,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
413,13,"BTM",4/7/2018 9:00:00,"19","Yes",,,,,,,,,,,1216,413,"MSC",1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
414,13,"BTM",4/7/2018 17:00:00,"20","Yes",,,,,,,,,,,1217,414,"MSC",2.00,1.00,1.00,0.00,1.00,2.00,1.00,0.00,1.00,1.00,1.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
415,13,"BTM",4/8/2018 1:00:00,"21","Yes",,,,,,,,,,,1218,415,"MSC",2.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,2.00,1.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
416,13,"BTM",4/9/2018 9:00:00,"22","Yes",,,,,,,,,,,1219,416,"MSC",2.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.70,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
417,13,"BTM",4/9/2018 17:00:00,"23","Yes",,,,,,,,,,,1220,417,"MSC",1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.50,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
418,13,"BTM",4/10/2018 1:00:00,"24","Yes",,,,,,,,,,,1221,418,"MSC",0.00,1.00,0.00,0.00,1.00,3.00,1.00,0.00,1.00,0.00,0.70,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
419,13,"Towel",4/4/2018 1:00:00,"5","Yes",86,141,18,1,498,338,101,43,10,,1222,419,"MSC",6.00,5.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
420,13,"Towel",4/5/2018 9:00:00,"6","Yes",,,,,,,,,,,1223,420,"MSC",23.00,12.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
421,13,"Towel",4/7/2018 9:00:00,"7","Yes",,,,,,,,,,,1224,421,"MSC",21.00,20.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
422,13,"Towel",4/9/2018 9:00:00,"8","Yes",,,,,,,,,,,1225,422,"MSC",3.00,9.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
407,13,"BTM",4/3/2018 17:00:00,"13","Yes",20,207,42,0,386,518,126,26,22,,1226,407,"TSC",1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.40,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
408,13,"BTM",4/4/2018 1:00:00,"14","Yes",86,141,18,1,498,338,101,43,10,,1227,408,"TSC",1.00,3.00,0.00,1.00,2.00,2.00,2.00,1.00,2.00,1.00,1.50,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
409,13,"BTM",4/4/2018 1:00:00,"15","Yes",86,141,18,1,498,338,101,43,10,,1228,409,"TSC",1.00,2.00,2.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.50,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
410,13,"BTM",4/5/2018 9:00:00,"16","Yes",,,,,,,,,,,1229,410,"TSC",1.00,2.00,2.00,1.00,3.00,2.00,0.00,2.00,2.00,0.00,1.50,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
411,13,"BTM",4/5/2018 17:00:00,"17","Yes",,,,,,,,,,,1230,411,"TSC",2.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.70,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
412,13,"BTM",4/6/2018 1:00:00,"18","Yes",,,,,,,,,,,1231,412,"TSC",1.00,1.00,3.00,4.00,1.00,0.00,1.00,2.00,1.00,2.00,1.60,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
413,13,"BTM",4/7/2018 9:00:00,"19","Yes",,,,,,,,,,,1232,413,"TSC",2.00,1.00,1.00,4.00,2.00,1.00,2.00,0.00,3.00,1.00,1.70,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
414,13,"BTM",4/7/2018 17:00:00,"20","Yes",,,,,,,,,,,1233,414,"TSC",1.00,1.00,2.00,1.00,0.00,1.00,2.00,3.00,1.00,1.00,1.30,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
415,13,"BTM",4/8/2018 1:00:00,"21","Yes",,,,,,,,,,,1234,415,"TSC",1.00,2.00,0.00,0.00,1.00,1.00,1.00,2.00,0.00,1.00,0.90,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
416,13,"BTM",4/9/2018 9:00:00,"22","Yes",,,,,,,,,,,1235,416,"TSC",2.00,0.00,1.00,2.00,0.00,0.00,0.00,4.00,4.00,0.00,1.30,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
417,13,"BTM",4/9/2018 17:00:00,"23","Yes",,,,,,,,,,,1236,417,"TSC",1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,0.00,0.00,1.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
418,13,"BTM",4/10/2018 1:00:00,"24","Yes",,,,,,,,,,,1237,418,"TSC",0.00,2.00,1.00,3.00,0.00,1.00,2.00,1.00,1.00,0.00,1.10,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
419,13,"Towel",4/4/2018 1:00:00,"5","Yes",86,141,18,1,498,338,101,43,10,,1238,419,"TSC",7.00,7.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
420,13,"Towel",4/5/2018 9:00:00,"6","Yes",,,,,,,,,,,1239,420,"TSC",6.00,6.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
421,13,"Towel",4/7/2018 9:00:00,"7","Yes",,,,,,,,,,,1240,421,"TSC",12.00,10.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
422,13,"Towel",4/9/2018 9:00:00,"8","Yes",,,,,,,,,,,1241,422,"TSC",6.00,3.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
407,13,"BTM",4/3/2018 17:00:00,"13","Yes",20,207,42,0,386,518,126,26,22,,1242,407,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
408,13,"BTM",4/4/2018 1:00:00,"14","Yes",86,141,18,1,498,338,101,43,10,,1243,408,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
409,13,"BTM",4/4/2018 1:00:00,"15","Yes",86,141,18,1,498,338,101,43,10,,1244,409,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
410,13,"BTM",4/5/2018 9:00:00,"16","Yes",,,,,,,,,,,1245,410,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
411,13,"BTM",4/5/2018 17:00:00,"17","Yes",,,,,,,,,,,1246,411,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
412,13,"BTM",4/6/2018 1:00:00,"18","Yes",,,,,,,,,,,1247,412,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
413,13,"BTM",4/7/2018 9:00:00,"19","Yes",,,,,,,,,,,1248,413,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
414,13,"BTM",4/7/2018 17:00:00,"20","Yes",,,,,,,,,,,1249,414,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
415,13,"BTM",4/8/2018 1:00:00,"21","Yes",,,,,,,,,,,1250,415,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
416,13,"BTM",4/9/2018 9:00:00,"22","Yes",,,,,,,,,,,1251,416,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
417,13,"BTM",4/9/2018 17:00:00,"23","Yes",,,,,,,,,,,1252,417,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
418,13,"BTM",4/10/2018 1:00:00,"24","Yes",,,,,,,,,,,1253,418,"PSC",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
419,13,"Towel",4/4/2018 1:00:00,"5","Yes",86,141,18,1,498,338,101,43,10,,1254,419,"PSC",0.00,0.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,1,1
420,13,"Towel",4/5/2018 9:00:00,"6","Yes",,,,,,,,,,,1255,420,"PSC",0.00,0.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,2,2
421,13,"Towel",4/7/2018 9:00:00,"7","Yes",,,,,,,,,,,1256,421,"PSC",0.00,0.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,3,3
422,13,"Towel",4/9/2018 9:00:00,"8","Yes",,,,,,,,,,,1257,422,"PSC",0.00,0.00,,,,,,,,,,13,3,3,3/27/2018 0:00:00,4/3/2018 7:30:00,4/10/2018 0:00:00,"Iodine","Iodine","yes","yes","no",3,"9am, 5pm, 1am","C",,4,4
424,14,"BTM",5/10/2018 19:00:00,"1","No",,,,,,,,,,,1258,424,"MSC",2.00,6.00,0.00,1.00,4.00,2.00,2.00,5.00,2.00,4.00,2.80,14,3,4,5/10/2018 0:00:00,5/17/2018 14:00:00,5/24/2018 0:00:00,"Iodine","Iodine","no","yes (chlorinated)","yes",4,"2am, 2pm; 10:30am, 2pm, 7pm","D",,-4,1
425,14,"BTM",5/11/2018 2:00:00,"2","No",,,,,,,,,,,1259,425,"MSC",4.00,2.00,1.00,2.00,1.00,3.00,2.00,3.00,0.00,2.00,2.00,14,3,4,5/10/2018 0:00:00,5/17/2018 14:00:00,5/24/2018 0:00:00,"Iodine","Iodine","no","yes (chlorinated)","yes",4,"2am, 2pm; 10:30am, 2pm, 7pm","D",,-4,1
426,14,"BTM",5/11/2018 11:00:00,"3","No",,,,,,,,,,,1260,426,"MSC",4.00,1.00,3.00,1.00,1.00,2.00,1.00,3.00,1.00,1.00,1.80,14,3,4,5/10/2018 0:00:00,5/17/2018 14:00:00,5/24/2018 0:00:00,"Iodine","Iodine","no","yes (chlorinated)","yes",4,"2am, 2pm; 10:30am, 2pm, 7pm","D",,-4,1
427,14,"BTM",5/12/2018 19:00:00,"4","No",,,,,,,,,,,1261,427,"MSC",3.00,2.00,2.00,1.00,1.00,5.00,0.00,4.00,6.00,5.00,2.90,14,3,4,5/10/2018 0:00:00,5/17/2018 14:00:00,5/24/2018 0:00:00,"Iodine","Iodine","no","yes (chlorinated)","yes",4,"2am, 2pm; 10:30am, 2pm, 7pm","D",,-3,2
